WKT;FID
"POINT (116.383788 39.871508)";7855
"POINT (116.392412 39.870852)";7856
"POINT (116.393258 39.865398)";7857
"POINT (116.393268 39.864475)";7858
"POINT (116.399773 39.863692)";7859
"POINT (116.39996 39.862857)";7860
"POINT (116.399587 39.862315)";7861
"POINT (116.398618 39.86321)";7862
"POINT (116.39835 39.863825)";7863
"POINT (116.394245 39.864357)";7864
"POINT (116.39419 39.871228)";7865
"POINT (116.395963 39.870828)";7866
"POINT (116.395963 39.870828)";7867
"POINT (116.382837 39.869975)";7868
"POINT (116.382837 39.869975)";7869
"POINT (116.369755 39.869068)";7870
"POINT (116.369755 39.869068)";7871
"POINT (116.358155 39.867932)";7872
"POINT (116.358155 39.867932)";7873
"POINT (116.34502 39.867313)";7874
"POINT (116.342813 39.869508)";7875
"POINT (116.342813 39.869508)";7876
"POINT (116.342943 39.878797)";7877
"POINT (116.342943 39.878797)";7878
"POINT (116.342707 39.888487)";7879
"POINT (116.34354 39.897128)";7880
"POINT (116.34354 39.897128)";7881
"POINT (116.331008 39.89616)";7882
"POINT (116.331008 39.89616)";7883
"POINT (116.318692 39.895845)";7884
"POINT (116.318692 39.895845)";7885
"POINT (116.306507 39.895982)";7886
"POINT (116.305113 39.896265)";7887
"POINT (116.305113 39.896265)";7888
"POINT (116.304312 39.905545)";7889
"POINT (116.304312 39.905545)";7890
"POINT (116.304213 39.91535)";7891
"POINT (116.304213 39.91535)";7892
"POINT (116.304165 39.924818)";7893
"POINT (116.304165 39.924818)";7894
"POINT (116.304293 39.933867)";7895
"POINT (116.304293 39.933867)";7896
"POINT (116.30415 39.943278)";7897
"POINT (116.30415 39.943278)";7898
"POINT (116.303413 39.95273)";7899
"POINT (116.302805 39.961022)";7900
"POINT (116.302805 39.961022)";7901
"POINT (116.314218 39.9653)";7902
"POINT (116.31441 39.965375)";7903
"POINT (116.31441 39.965375)";7904
"POINT (116.311532 39.974467)";7905
"POINT (116.3067 39.97475)";7906
"POINT (116.255977 39.981577)";7907
"POINT (116.255788 39.981177)";7908
"POINT (116.255973 39.981575)";7909
"POINT (116.41642 39.95973)";7910
"POINT (116.456355 39.884033)";7911
"POINT (116.418892 39.961262)";7912
"POINT (116.417238 39.960328)";7913
"POINT (116.416567 39.966815)";7914
"POINT (116.415207 39.968007)";7915
"POINT (116.415207 39.968007)";7916
"POINT (116.427252 39.96798)";7917
"POINT (116.436012 39.964157)";7918
"POINT (116.436012 39.964157)";7919
"POINT (116.444937 39.957992)";7920
"POINT (116.444937 39.957992)";7921
"POINT (116.454447 39.951893)";7922
"POINT (116.454447 39.951893)";7923
"POINT (116.455283 39.942718)";7924
"POINT (116.455283 39.942718)";7925
"POINT (116.455372 39.933342)";7926
"POINT (116.455372 39.933342)";7927
"POINT (116.455147 39.923987)";7928
"POINT (116.455147 39.923987)";7929
"POINT (116.455328 39.914823)";7930
"POINT (116.455328 39.914823)";7931
"POINT (116.455095 39.905408)";7932
"POINT (116.455095 39.905408)";7933
"POINT (116.454898 39.895818)";7934
"POINT (116.454898 39.895818)";7935
"POINT (116.45483 39.886198)";7936
"POINT (116.454778 39.877627)";7937
"POINT (116.454652 39.882863)";7938
"POINT (116.45326 39.883045)";7939
"POINT (116.45556 39.882918)";7940
"POINT (116.257097 39.979582)";7941
"POINT (116.243728 39.948108)";7942
"POINT (116.25064 39.976075)";7943
"POINT (116.252062 39.977378)";7944
"POINT (116.252062 39.977378)";7945
"POINT (116.258777 39.969455)";7946
"POINT (116.268273 39.968435)";7947
"POINT (116.268273 39.968435)";7948
"POINT (116.269037 39.95914)";7949
"POINT (116.269037 39.95914)";7950
"POINT (116.269018 39.950045)";7951
"POINT (116.268297 39.947815)";7952
"POINT (116.268018 39.946915)";7953
"POINT (116.267525 39.945772)";7954
"POINT (116.267525 39.945772)";7955
"POINT (116.255253 39.945633)";7956
"POINT (116.24372 39.94617)";7957
"POINT (116.243412 39.94701)";7958
"POINT (116.243747 39.947535)";7959
"POINT (116.244 39.948242)";7960
"POINT (116.243563 39.948087)";7961
"POINT (116.243457 39.94682)";7962
"POINT (116.243457 39.94682)";7963
"POINT (116.255563 39.945515)";7964
"POINT (116.267863 39.945457)";7965
"POINT (116.267863 39.945457)";7966
"POINT (116.267478 39.936408)";7967
"POINT (116.267478 39.936408)";7968
"POINT (116.268825 39.927245)";7969
"POINT (116.268828 39.93103)";7970
"POINT (116.278142 39.931752)";7971
"POINT (116.286947 39.932537)";7972
"POINT (116.294473 39.93232)";7973
"POINT (116.287675 39.9324)";7974
"POINT (116.286507 39.932195)";7975
"POINT (116.287128 39.932978)";7976
"POINT (116.287333 39.93202)";7977
"POINT (116.287812 39.93261)";7978
"POINT (116.287123 39.932092)";7979
"POINT (116.285842 39.931753)";7980
"POINT (116.285842 39.931753)";7981
"POINT (116.299083 39.918837)";7982
"POINT (116.299083 39.918837)";7983
"POINT (116.286527 39.931628)";7984
"POINT (116.286578 39.931623)";7985
"POINT (116.285605 39.93374)";7986
"POINT (116.286408 39.931063)";7987
"POINT (116.281762 39.93066)";7988
"POINT (116.28651 39.931127)";7989
"POINT (116.28558 39.930213)";7990
"POINT (116.28986 39.931373)";7991
"POINT (116.28641 39.930615)";7992
"POINT (116.286295 39.928708)";7993
"POINT (116.286295 39.928708)";7994
"POINT (116.268902 39.933647)";7995
"POINT (116.268902 39.933647)";7996
"POINT (116.268675 39.942793)";7997
"POINT (116.26908 39.944185)";7998
"POINT (116.266558 39.945695)";7999
"POINT (116.266558 39.945695)";8000
"POINT (116.253842 39.945617)";8001
"POINT (116.243283 39.946458)";8002
"POINT (116.243445 39.948243)";8003
"POINT (116.243205 39.946273)";8004
"POINT (116.242562 39.946097)";8005
"POINT (116.242562 39.946097)";8006
"POINT (116.25453 39.945458)";8007
"POINT (116.25453 39.945458)";8008
"POINT (116.266657 39.945483)";8009
"POINT (116.26796 39.94524)";8010
"POINT (116.267812 39.943825)";8011
"POINT (116.267967 39.941297)";8012
"POINT (116.267967 39.941297)";8013
"POINT (116.268552 39.931577)";8014
"POINT (116.268552 39.931577)";8015
"POINT (116.26898 39.92089)";8016
"POINT (116.26898 39.92089)";8017
"POINT (116.26808 39.911493)";8018
"POINT (116.26808 39.911493)";8019
"POINT (116.267903 39.901758)";8020
"POINT (116.267903 39.901758)";8021
"POINT (116.267893 39.892105)";8022
"POINT (116.267893 39.892105)";8023
"POINT (116.268663 39.882928)";8024
"POINT (116.268663 39.882928)";8025
"POINT (116.272138 39.873553)";8026
"POINT (116.272138 39.873553)";8027
"POINT (116.277175 39.863655)";8028
"POINT (116.277175 39.863655)";8029
"POINT (116.277035 39.853237)";8030
"POINT (116.277035 39.853237)";8031
"POINT (116.277873 39.843138)";8032
"POINT (116.277873 39.843138)";8033
"POINT (116.281055 39.834392)";8034
"POINT (116.281055 39.834392)";8035
"POINT (116.290888 39.829142)";8036
"POINT (116.290888 39.829142)";8037
"POINT (116.302613 39.829067)";8038
"POINT (116.306957 39.828875)";8039
"POINT (116.306957 39.828875)";8040
"POINT (116.306957 39.819262)";8041
"POINT (116.306957 39.819262)";8042
"POINT (116.306962 39.809953)";8043
"POINT (116.306962 39.809953)";8044
"POINT (116.307548 39.8006)";8045
"POINT (116.307548 39.8006)";8046
"POINT (116.307715 39.791182)";8047
"POINT (116.307682 39.789137)";8048
"POINT (116.307622 39.788212)";8049
"POINT (116.30861 39.786903)";8050
"POINT (116.307718 39.786317)";8051
"POINT (116.309597 39.787568)";8052
"POINT (116.30924 39.78965)";8053
"POINT (116.309303 39.786872)";8054
"POINT (116.309608 39.790377)";8055
"POINT (116.309735 39.786758)";8056
"POINT (116.308793 39.786575)";8057
"POINT (116.31 39.7888)";8058
"POINT (116.307902 39.786927)";8059
"POINT (116.312832 39.793672)";8060
"POINT (116.309473 39.78697)";8061
"POINT (116.308608 39.78759)";8062
"POINT (116.31606 39.785592)";8063
"POINT (116.308423 39.787738)";8064
"POINT (116.307815 39.787088)";8065
"POINT (116.307815 39.787088)";8066
"POINT (116.30784 39.79703)";8067
"POINT (116.30784 39.79703)";8068
"POINT (116.307357 39.806352)";8069
"POINT (116.307357 39.806352)";8070
"POINT (116.30718 39.816438)";8071
"POINT (116.30718 39.816438)";8072
"POINT (116.30704 39.825467)";8073
"POINT (116.30697 39.829183)";8074
"POINT (116.30697 39.829183)";8075
"POINT (116.294755 39.829522)";8076
"POINT (116.294755 39.829522)";8077
"POINT (116.283222 39.830987)";8078
"POINT (116.283222 39.830987)";8079
"POINT (116.28004 39.839918)";8080
"POINT (116.28004 39.839918)";8081
"POINT (116.27767 39.848775)";8082
"POINT (116.27767 39.848775)";8083
"POINT (116.276882 39.858412)";8084
"POINT (116.276882 39.858412)";8085
"POINT (116.275732 39.867717)";8086
"POINT (116.275732 39.867717)";8087
"POINT (116.271362 39.876265)";8088
"POINT (116.271362 39.876265)";8089
"POINT (116.26812 39.88633)";8090
"POINT (116.26812 39.88633)";8091
"POINT (116.268053 39.897018)";8092
"POINT (116.268053 39.897018)";8093
"POINT (116.26812 39.90618)";8094
"POINT (116.26812 39.90618)";8095
"POINT (116.268817 39.915488)";8096
"POINT (116.268817 39.915488)";8097
"POINT (116.26929 39.924968)";8098
"POINT (116.26912 39.931077)";8099
"POINT (116.278493 39.93095)";8100
"POINT (116.289337 39.931128)";8101
"POINT (116.289337 39.931128)";8102
"POINT (116.276932 39.931363)";8103
"POINT (116.269148 39.931573)";8104
"POINT (116.269148 39.931573)";8105
"POINT (116.268345 39.94079)";8106
"POINT (116.269202 39.945517)";8107
"POINT (116.269202 39.945517)";8108
"POINT (116.255862 39.945595)";8109
"POINT (116.243485 39.946225)";8110
"POINT (116.243272 39.947513)";8111
"POINT (116.243943 39.948258)";8112
"POINT (116.242843 39.947778)";8113
"POINT (116.24412 39.948552)";8114
"POINT (116.243967 39.947535)";8115
"POINT (116.242522 39.948607)";8116
"POINT (116.2441 39.948075)";8117
"POINT (116.242953 39.948335)";8118
"POINT (116.310562 39.980167)";8119
"POINT (116.438808 39.923327)";8120
"POINT (116.310385 39.979922)";8121
"POINT (116.310897 39.97568)";8122
"POINT (116.310897 39.97568)";8123
"POINT (116.314587 39.96712)";8124
"POINT (116.315263 39.965577)";8125
"POINT (116.315263 39.965577)";8126
"POINT (116.32785 39.966185)";8127
"POINT (116.32785 39.966185)";8128
"POINT (116.339952 39.96628)";8129
"POINT (116.339952 39.96628)";8130
"POINT (116.351935 39.966268)";8131
"POINT (116.35279 39.96624)";8132
"POINT (116.354457 39.965185)";8133
"POINT (116.35606 39.965557)";8134
"POINT (116.357418 39.963038)";8135
"POINT (116.363275 39.96432)";8136
"POINT (116.363882 39.962505)";8137
"POINT (116.363882 39.962505)";8138
"POINT (116.37602 39.961487)";8139
"POINT (116.37602 39.961487)";8140
"POINT (116.388887 39.962905)";8141
"POINT (116.388887 39.962905)";8142
"POINT (116.39971 39.967188)";8143
"POINT (116.402665 39.967332)";8144
"POINT (116.40266 39.960635)";8145
"POINT (116.40266 39.960635)";8146
"POINT (116.402418 39.951143)";8147
"POINT (116.402448 39.94709)";8148
"POINT (116.402448 39.94709)";8149
"POINT (116.414227 39.947997)";8150
"POINT (116.414227 39.947997)";8151
"POINT (116.425957 39.948013)";8152
"POINT (116.425957 39.948013)";8153
"POINT (116.427592 39.938237)";8154
"POINT (116.427592 39.938237)";8155
"POINT (116.427915 39.929178)";8156
"POINT (116.42765 39.92301)";8157
"POINT (116.432852 39.922915)";8158
"POINT (116.439817 39.92193)";8159
"POINT (116.439947 39.922928)";8160
"POINT (116.255753 39.981107)";8161
"POINT (116.307633 39.983305)";8162
"POINT (116.255738 39.981107)";8163
"POINT (116.257395 39.980697)";8164
"POINT (116.255482 39.98124)";8165
"POINT (116.256175 39.980503)";8166
"POINT (116.25534 39.981142)";8167
"POINT (116.256423 39.98068)";8168
"POINT (116.255402 39.981155)";8169
"POINT (116.256543 39.980708)";8170
"POINT (116.25544 39.981068)";8171
"POINT (116.253668 39.980743)";8172
"POINT (116.255087 39.981255)";8173
"POINT (116.253792 39.981875)";8174
"POINT (116.255932 39.981995)";8175
"POINT (116.255538 39.982712)";8176
"POINT (116.255258 39.981957)";8177
"POINT (116.249163 39.989265)";8178
"POINT (116.252837 39.983685)";8179
"POINT (116.252035 39.985395)";8180
"POINT (116.254713 39.98202)";8181
"POINT (116.255678 39.981493)";8182
"POINT (116.255088 39.980655)";8183
"POINT (116.255355 39.981587)";8184
"POINT (116.255902 39.981318)";8185
"POINT (116.256465 39.980022)";8186
"POINT (116.257218 39.979298)";8187
"POINT (116.255117 39.980667)";8188
"POINT (116.254205 39.978802)";8189
"POINT (116.254623 39.980117)";8190
"POINT (116.253815 39.977978)";8191
"POINT (116.254527 39.980663)";8192
"POINT (116.254025 39.979823)";8193
"POINT (116.253913 39.980775)";8194
"POINT (116.254985 39.981407)";8195
"POINT (116.252213 39.983772)";8196
"POINT (116.25378 39.983045)";8197
"POINT (116.255573 39.980643)";8198
"POINT (116.255573 39.980643)";8199
"POINT (116.255367 39.99518)";8200
"POINT (116.255367 39.99518)";8201
"POINT (116.25503 39.980128)";8202
"POINT (116.255393 39.980988)";8203
"POINT (116.255393 39.980988)";8204
"POINT (116.252948 39.991117)";8205
"POINT (116.252948 39.991117)";8206
"POINT (116.25525 39.982077)";8207
"POINT (116.255585 39.98126)";8208
"POINT (116.256255 39.979598)";8209
"POINT (116.255843 39.980615)";8210
"POINT (116.249832 39.982273)";8211
"POINT (116.254685 39.981638)";8212
"POINT (116.255777 39.981292)";8213
"POINT (116.253763 39.981573)";8214
"POINT (116.253763 39.981573)";8215
"POINT (116.233585 39.97369)";8216
"POINT (116.233105 39.970063)";8217
"POINT (116.233105 39.970063)";8218
"POINT (116.257688 39.97479)";8219
"POINT (116.249373 39.976162)";8220
"POINT (116.252475 39.977565)";8221
"POINT (116.25501 39.9746)";8222
"POINT (116.259203 39.979977)";8223
"POINT (116.259203 39.979977)";8224
"POINT (116.25731 39.971008)";8225
"POINT (116.264285 39.968075)";8226
"POINT (116.266293 39.970457)";8227
"POINT (116.263027 39.963892)";8228
"POINT (116.267898 39.966518)";8229
"POINT (116.26719 39.96576)";8230
"POINT (116.267937 39.965752)";8231
"POINT (116.264112 39.962267)";8232
"POINT (116.268943 39.964482)";8233
"POINT (116.267195 39.962425)";8234
"POINT (116.265327 39.96223)";8235
"POINT (116.263113 39.96951)";8236
"POINT (116.267043 39.970203)";8237
"POINT (116.266575 39.969028)";8238
"POINT (116.266575 39.969028)";8239
"POINT (116.306837 39.984033)";8240
"POINT (116.306787 39.983802)";8241
"POINT (116.307907 39.984117)";8242
"POINT (116.306433 39.981133)";8243
"POINT (116.305828 39.98155)";8244
"POINT (116.304637 39.982475)";8245
"POINT (116.305182 39.981153)";8246
"POINT (116.300358 39.981193)";8247
"POINT (116.299183 39.984033)";8248
"POINT (116.299183 39.984033)";8249
"POINT (116.286852 39.981258)";8250
"POINT (116.286852 39.981258)";8251
"POINT (116.278988 39.97412)";8252
"POINT (116.278988 39.97412)";8253
"POINT (116.26911 39.96829)";8254
"POINT (116.26911 39.96829)";8255
"POINT (116.269263 39.958737)";8256
"POINT (116.269263 39.958737)";8257
"POINT (116.269027 39.949067)";8258
"POINT (116.269027 39.949067)";8259
"POINT (116.268032 39.939405)";8260
"POINT (116.268032 39.939405)";8261
"POINT (116.26891 39.930232)";8262
"POINT (116.26891 39.930232)";8263
"POINT (116.269085 39.920937)";8264
"POINT (116.269085 39.920937)";8265
"POINT (116.26801 39.911698)";8266
"POINT (116.26801 39.911698)";8267
"POINT (116.267893 39.902497)";8268
"POINT (116.267722 39.897897)";8269
"POINT (116.265902 39.89583)";8270
"POINT (116.265902 39.89583)";8271
"POINT (116.278302 39.895733)";8272
"POINT (116.278302 39.895733)";8273
"POINT (116.290127 39.895738)";8274
"POINT (116.290127 39.895738)";8275
"POINT (116.302568 39.895685)";8276
"POINT (116.302568 39.895685)";8277
"POINT (116.314432 39.895633)";8278
"POINT (116.314432 39.895633)";8279
"POINT (116.32628 39.895568)";8280
"POINT (116.32636 39.895558)";8281
"POINT (116.327507 39.895743)";8282
"POINT (116.328678 39.895738)";8283
"POINT (116.332542 39.894998)";8284
"POINT (116.333503 39.896002)";8285
"POINT (116.335887 39.896125)";8286
"POINT (116.329143 39.896263)";8287
"POINT (116.328265 39.897003)";8288
"POINT (116.327847 39.896052)";8289
"POINT (116.327053 39.896047)";8290
"POINT (116.323555 39.895988)";8291
"POINT (116.323555 39.895988)";8292
"POINT (116.322933 39.905215)";8293
"POINT (116.322898 39.90578)";8294
"POINT (116.327647 39.906302)";8295
"POINT (116.327647 39.906302)";8296
"POINT (116.315927 39.906228)";8297
"POINT (116.307122 39.906388)";8298
"POINT (116.304652 39.90737)";8299
"POINT (116.304652 39.90737)";8300
"POINT (116.304228 39.917452)";8301
"POINT (116.304228 39.917452)";8302
"POINT (116.304445 39.926665)";8303
"POINT (116.304445 39.926665)";8304
"POINT (116.304237 39.935995)";8305
"POINT (116.304237 39.935995)";8306
"POINT (116.303983 39.945208)";8307
"POINT (116.303983 39.945208)";8308
"POINT (116.303153 39.955487)";8309
"POINT (116.303153 39.955487)";8310
"POINT (116.301472 39.965247)";8311
"POINT (116.301472 39.965247)";8312
"POINT (116.29512 39.974118)";8313
"POINT (116.294578 39.983017)";8314
"POINT (116.294578 39.983017)";8315
"POINT (116.306283 39.983868)";8316
"POINT (116.307327 39.983833)";8317
"POINT (116.25164 39.977693)";8318
"POINT (116.246297 39.970137)";8319
"POINT (116.251622 39.977743)";8320
"POINT (116.254263 39.974745)";8321
"POINT (116.253722 39.97885)";8322
"POINT (116.276615 39.971623)";8323
"POINT (116.25233 39.977908)";8324
"POINT (116.255378 39.973525)";8325
"POINT (116.255378 39.973525)";8326
"POINT (116.265485 39.968703)";8327
"POINT (116.267418 39.968798)";8328
"POINT (116.26823 39.965357)";8329
"POINT (116.269265 39.964633)";8330
"POINT (116.269022 39.96453)";8331
"POINT (116.27048 39.967592)";8332
"POINT (116.269738 39.969198)";8333
"POINT (116.917642 39.131035)";8334
"POINT (116.910138 39.092293)";8335
"POINT (116.917642 39.131035)";8336
"POINT (116.921037 39.119817)";8337
"POINT (116.921037 39.119817)";8338
"POINT (116.920952 39.108647)";8339
"POINT (116.920952 39.108647)";8340
"POINT (116.915965 39.098227)";8341
"POINT (116.308592 39.981735)";8342
"POINT (116.306022 39.979032)";8343
"POINT (116.310233 39.981482)";8344
"POINT (116.310545 39.98074)";8345
"POINT (116.310545 39.98074)";8346
"POINT (116.30997 39.989808)";8347
"POINT (116.310003 39.990803)";8348
"POINT (116.310003 39.990803)";8349
"POINT (116.321993 39.991285)";8350
"POINT (116.32645 39.99144)";8351
"POINT (116.326437 39.993798)";8352
"POINT (116.323852 39.992508)";8353
"POINT (116.324002 39.992107)";8354
"POINT (116.326428 39.99298)";8355
"POINT (116.327 39.984918)";8356
"POINT (116.327 39.984918)";8357
"POINT (116.339552 39.98519)";8358
"POINT (116.339552 39.98519)";8359
"POINT (116.352565 39.985593)";8360
"POINT (116.352565 39.985593)";8361
"POINT (116.364467 39.985943)";8362
"POINT (116.364467 39.985943)";8363
"POINT (116.377033 39.986322)";8364
"POINT (116.377033 39.986322)";8365
"POINT (116.390202 39.986692)";8366
"POINT (116.400878 39.985758)";8367
"POINT (116.400878 39.985758)";8368
"POINT (116.401062 39.97649)";8369
"POINT (116.401062 39.97649)";8370
"POINT (116.400482 39.967488)";8371
"POINT (116.400482 39.967488)";8372
"POINT (116.401525 39.958213)";8373
"POINT (116.401525 39.958213)";8374
"POINT (116.401817 39.949023)";8375
"POINT (116.401758 39.947208)";8376
"POINT (116.401758 39.947208)";8377
"POINT (116.413852 39.947957)";8378
"POINT (116.413852 39.947957)";8379
"POINT (116.42561 39.948075)";8380
"POINT (116.42561 39.948075)";8381
